ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrI', 1, 59)",+,,5.161,0.1625189294977749,11.512925464970229,0.6894285714285635,0.1391428571428558,0.872857142857148,0.0,0.0,16.817,0.4741379310344828,58
"('chrI', 1, 355)",+,,12.175,4.268697949366879,11.512925464970229,0.6607142857142858,0.2768571428571429,0.5031428571428599,-10.02727272727273,0.0,26.875,0.3014124293785311,354
"('chrI', 1, 67)",+,,15.477,1.980501593824932,11.512925464970229,0.4724285714285718,0.4739999999999989,0.7028571428571379,0.0,0.0,15.178,0.45757575757575764,66
"('chrI', 1, 58)",+,,19.339,2.7333680090865,5.115995809754082,0.1924285714285708,0.261142857142855,0.4529999999999985,0.0,0.0,7.756,0.5631578947368421,57
"('chrI', 1, 72)",+,,19.927,1.1973282616072674,11.512925464970229,0.3549999999999995,0.7032857142857185,0.4588571428571403,0.0,0.0,10.731,0.4563380281690141,71
"('chrI', 1, 278)",+,,17.515,11.512925464970229,4.8283137373023015,0.4408571428571398,0.2101428571428558,0.961571428571428,0.0,0.0,17.979,0.25379061371841155,277
"('chrI', 1, 67)",+,,8.942,0.0855578883616465,11.512925464970229,0.7301428571428557,0.0571428571428572,0.1572857142857141,0.0,0.0,11.009,0.6212121212121211,66
"('chrI', 1, 63)",+,,10.832,0.0161293819298836,11.512925464970229,0.7398571428571347,0.3260000000000004,0.3374285714285719,0.0,0.0,9.45,0.517741935483871,62
"('chrI', 1, 64)",+,,20.843,11.512925464970229,11.512925464970229,0.0051428571428571,0.9378571428571438,0.6979999999999916,0.0,0.0,16.593,0.5587301587301586,63
"('chrI', 1, 162)",+,,28.057,11.512925464970229,11.512925464970229,0.0608571428571428,0.5761428571428517,0.5607142857142867,-12.65,0.0,14.944,0.31925465838509315,161
"('chrI', 1, 231)",+,,10.027,1.5278579254416775,11.512925464970229,0.5555714285714305,0.1522857142857133,0.5198571428571431,0.0,0.0,20.937,0.288695652173913,230
"('chrI', 1, 283)",+,,19.272,6.907755278982137,11.512925464970229,0.1889999999999992,0.2334285714285702,0.7005714285714202,0.0,0.0,30.032,0.2879432624113475,282
"('chrI', 1, 254)",+,,20.697,6.214608098422191,11.512925464970229,0.560285714285711,0.5219999999999997,0.5419999999999991,-15.0,0.0,34.28,0.3723320158102767,253
"('chrI', 1, 218)",+,,11.833,11.512925464970229,11.512925464970229,0.272142857142856,0.2319999999999986,0.4559999999999987,0.0,0.0,15.844,0.22718894009216592,217
"('chrI', 1, 61)",+,,15.133,0.0030045090202987,2.2633643798407643,0.0087142857142857,0.0687142857142857,0.4834285714285701,0.0,0.0,12.747,0.3983333333333333,60
"('chrI', 1, 258)",+,,74.221,11.512925464970229,11.512925464970229,0.0011428571428571,0.0134285714285714,0.072,0.0,0.0,4.38,0.5190661478599222,257
"('chrI', 1, 150)",+,,10.069,0.2119563619236453,11.512925464970229,0.2922857142857117,0.1244285714285712,0.6288571428571386,-16.662352941176458,0.0,26.508,0.38926174496644295,149
"('chrI', 1, 525)",+,,17.197,11.512925464970229,11.512925464970229,0.5824285714285705,0.6387142857142836,0.5539999999999993,0.0,0.0,31.593,0.2166030534351145,524
"('chrI', 1, 85)",+,,11.103,4.509860006183766,11.512925464970229,0.246,0.1074285714285719,0.5802857142857132,-9.37319587628866,0.0,10.414,0.3488095238095238,84
"('chrI', 1, 92)",+,,14.767,1.980501593824932,0.6143360001356555,0.2155714285714288,0.2799999999999982,0.7312857142857131,0.0,0.0,20.297,0.4043956043956044,91
"('chrI', 1, 69)",+,,18.234,1.565421027017326,1.5511690043101247,0.3997142857142876,0.7559999999999997,0.5307142857142846,0.0,0.0,8.402,0.425,68
"('chrI', 1, 206)",+,,14.103,6.214608098422191,11.512925464970229,0.0051428571428571,0.5301428571428539,0.8482857142857205,0.0,0.0,26.81,0.29219512195121944,205
"('chrI', 1, 63)",+,,28.565,5.115995809754082,11.512925464970229,0.0055714285714285,0.5887142857142841,0.3881428571428583,0.0,0.0,11.06,0.5580645161290322,62
"('chrI', 1, 434)",+,,21.1,4.268697949366879,11.512925464970229,0.3188571428571426,0.1342857142857132,0.3770000000000015,0.0,0.0,28.908,0.28914549653579685,433
"('chrI', 1, 302)",+,,14.08,0.8867319296326107,11.512925464970229,0.4258571428571424,0.2024285714285701,0.4798571428571471,-7.2,0.0,22.419,0.30132890365448506,301
"('chrI', 1, 77)",+,,18.816,11.512925464970229,11.512925464970229,0.8228571428571446,0.7237142857142782,0.6594285714285675,0.0,0.0,15.251,0.43684210526315786,76
"('chrI', 1, 139)",+,,43.211,11.512925464970229,11.512925464970229,0.1650000000000001,0.5354285714285684,0.3725714285714296,-3.6608695652173866,0.0,13.624,0.37463768115942025,138
"('chrI', 1, 61)",+,,12.619,0.2903523010076598,11.512925464970229,0.5472857142857149,0.472571428571427,0.2607142857142851,0.0,0.0,10.323,0.41833333333333333,60
"('chrI', 1, 75)",+,,15.507,6.907755278982137,11.512925464970229,0.578571428571425,0.1888571428571409,0.2867142857142858,0.0,0.0,7.189,0.35945945945945945,74
"('chrI', 1, 108)",+,,19.979,3.352407217492724,11.512925464970229,0.6289999999999955,0.3929999999999988,0.4329999999999955,-6.479487179487178,0.0,14.912,0.3261682242990654,107
"('chrI', 1, 58)",+,,10.815,5.521460917862246,11.512925464970229,0.6254285714285678,0.1964285714285704,0.8215714285714296,0.0,0.0,7.393,0.4666666666666667,57
